author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Блаже Конески,Спомен,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум во него,
пак тихо, но силно, срцето го слуша.

Сон на срцето, веќе стана реалност,
сега животот е целосно исполнет.
Нема потреба од повеќе зборови,
дури она што срцето сака да каже.

Мене го води срцето, уште една песна,
пак тихо, но силно, срцето го слуша.
Сон на срцето, веќе стана реалност,
сега животот е целосно исполнет.",236,311,547,1988,12.186360359191896,0.0063833220419162,0.0,0.0,0.0,0.5569841861724854
Блаже Конески,ГАЛЕБ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште не се раѓа.

Срцето мене го знае, секој ден,
уште еднаш тихо, но силен тон.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема граници на она што дури го допира,
уште една вечер, уште еден чекор.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.",236,266,502,1784,11.380175590515137,0.0031848938480197,0.0,0.0,0.0,0.4659336805343628
Блаже Конески,ДЕВСТВЕНИЦИ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место,
нема потреба, дури и уште да се слуша.
Мене го води срцето, неговата љубов.

Срцето зборува, уште не го знае,
пак се враќа, сега веќе нема да се губи.
Дури и во најтемниот час, срцето е тука,
мене води, мене осветлува.

Сум тука, песна што веќе го знае,
сега, кога срцето пак го пронајде своето сонце.
Нема потреба, дури уште да се слуша,
срцето мене го води, мене го осветлува.",236,280,516,1959,13.097177505493164,0.0034417181985479,0.0,0.0,0.0,0.45736807584762573
Блаже Конески,ЉУБОВ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и најизразити,
уште ниту една нит не може да го опишат.

Срцето ми мене го знае тоа,
пак тука сум, уште еднаш во тишината.
Нема потреба за ветувања, само дури и малото
светло што го осветлува овој сон.

Срцето ми пее, уште една песна,
сега, кога сум тука, пак во тишината.
Нема граници, дури и најдалечни,
срцето ми мене го знае, сум тука.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и најизразити,
уште ниту една нит не може да го опишат.",236,360,596,2225,10.62012004852295,0.0044536170849166,0.0,0.0,0.0,0.5246412754058838
Блаже Конески,СОНЧЕВА  КОЛОНА,,Сон на Срцето,"Сон на Срцето

no_song_found",236,274,510,1890,512.4035034179688,1.0298017926829173e-39,0.0,0.0,0.0,0.44154253602027893
Блаже Конески,Зборот,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и најизразити,
уште еднаш срцето ми го знае тоа.

Сум јас, она што веќе го знае срцето,
сега, кога дури и најсилен ветер нема да го помине.
Пак тука сум, не ми треба уште ништо,
срцето ми е полно, полно со љубов.

Срцето ми е мене, тука, сега,
пак го чувствувам сè што нема поголемо.
Уште еднаш сум тука, веќе го знам,
срцето ми е домот каде што сè е навистина.",236,290,526,2106,23.866762161254883,0.0038452093547667,0.0,0.0,0.0,0.4443278908729553
Блаже Конески,ПЕСНА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор, и срцето ќе стигне.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема прашања што срцето не знае,
дури она што срцето уште не знае.
Мене го води срцето, нема граници,
уште едно чекор, и срцето ќе стигне.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,343,579,2028,4.6695756912231445,0.0024065919238633,0.0,0.0,0.0,0.5308312177658081
Блаже Конески,Елен самак,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и веќе сум во тишината.
Срцето пее, дури и кога нема звуци,
пак се враќа во светлината на сон.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и веќе сум во тишината.
Срцето пее, дури и кога нема звуци,
пак се враќа во светлината на сон.",236,333,569,2037,6.272149085998535,0.0055725658120364,0.0,0.0,0.0,0.5193430781364441
Блаже Конески,НОЌНА ПЕСНА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум тука за да остане.
Срцето пее, пак сонува,
и веќе знам дека никогаш нема да ти отпадне.

Срцето ми е сон, дури најдлабокиот,
сега, кога уште еднаш го почувствува.
Сум тука, песна што веќе го почувствува,
и срцето пак тихо го слуша.",236,263,499,1768,19.29431915283203,0.0030325351835872,0.0,0.0,0.0,0.5494508147239685
Блаже Конески,ЈАГЛЕН,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, тихо, дури и во тишината слуша.
Пак се враќам, нема уште ниту една минута,
да те чекам, да те осетувам, само мене.

Срцето веќе го знае, пак ќе се врати,
нема потреба, уште ниту една сенка.
Тука сум јас, тука срцето, тука ти,
сега, веќе, уште, пак – сите зборови се едно.

Срцето сонува, песна што веќе го почувствува,
сега, тихо, дури и во тишината слуша.
Пак се враќам, нема уште ниту една минута,
да те чекам, да те осетувам, само мене.",236,297,533,1934,11.39630126953125,0.0037596147042531,0.0,0.0,0.0,0.6294212341308594
Блаже Конески,ПЕСНА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште го чека.

Мене го води срцето, неговото прашање,
уште еднаш, уште една песна.
Срцето сум јас, срцето е светот,
и срцето е таму каде што сум јас.

Сега, кога срцето веќе почна да говори,
пак тихо, пак блиску, пак искрено.
Нема граници, дури единство,
и срцето е сè што уште ми треба.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште го чека.",236,329,565,2097,11.27165412902832,0.0039450475607573,0.0,0.0,0.0,0.6080665588378906
Блаже Конески,ШУМ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и најизразити,
уште еднаш срцето ми го знае тоа.

Сум јас, она што сега веќе го знаеш,
пак се вратив, нема потреба за уште прашања.
Дури и најсилен ветер нема да го раздели,
срцето мене го знае, срцето е единствено.

Сега веќе сум тука, песна што вечно трае,
пак ќе се врати, нема да го заборави срцето.
Уште еднаш, срцето ми го знае тоа,
сум тука, за да останам, за да се ослободим.

Срцето мене го знае, сега веќе сум тука,
песна што пак ќе се врати, нема да го заборави.
Дури и најсилниот ветер нема да го раздели,
уште еднаш, срцето ми го знае тоа.",236,386,622,2434,10.906315803527832,0.0018356371023339,0.0,0.0,0.0,0.6847223043441772
Блаже Конески,НА ГРАНИЦА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум во него,
пак тихо, дури и душата слуша.
Сон на срцето, светот веќе го заборави.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,258,494,1618,11.241629600524902,0.0018413213209961,0.0,0.0,0.0,0.5324034690856934
Блаже Конески,ПОЛНОЌ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за уште ништо, дури и најсилен ветер,
срцето веќе го знае својот правец.

Сум јас, мене, единствениот што го знае,
песната што сега ќе ти ја раскажам.
Пак ќе се врати, уште еднаш ќе звучам,
нема потреба за уште никаков став.

Срцето веќе го пронајде своето сонце,
и сум тука, песна што веќе го знае.
Сега, пак ќе се врати, уште еднаш ќе звучам,
дури и најсилен ветер нема да го смени курсот.",236,300,536,2005,14.59085750579834,0.0032687659648202,0.0,0.0,0.0,0.5624167323112488
Блаже Конески,ВРАЌАЊЕ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе почна,
Сега звучам, пак ти си тука,
Нема граници, дури тука,
Срцето ми весели, мене ракоси.

Уште еднаш, срцето ми тиче,
Сум тука, песна што веќе почна,
Сега звучам, пак ти си тука,
Нема граници, дури тука.

Срцето ми весели, мене ракоси,
Уште еднаш, уште една песна,
Сега звучам, пак ти си тука,
Нема крај, дури тука.

Сум тука, песна што веќе почна,
Сега звучам, пак ти си тука,
Нема граници, дури тука,
Срцето ми весели, мене ракоси.",236,305,541,1641,5.25699520111084,0.0021046569177111,0.0,0.0,0.0,0.42433401942253113
Блаже Конески,Љубовница,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место,
нема потреба, дури и да се прашаме зошто.

Срцето мене уште не го знае целиот смисла,
но веќе разбира дека сè е во тек,
и сега, тука, во овој миг, сè е како што треба.

Пак се враќа, уште еднаш, сонот на срцето,
нема да се губи во празнината,
дури и ако светот се урне, срцето ќе пронајде пат.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место,
и уште ќе продолжи, уште ќе расте, уште ќе пее.",236,307,543,2135,15.554491996765137,0.0053273152445751,0.0,0.0,0.0,0.6173660755157471
Блаже Конески,ЖРТВА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум во него,
пак тихо, дури и душата слуша.

Срцето сум јас, песна што веќе го знае,
сега тие зборови што нема да ги губе.

Сон на срцето, уште една ноќ,
пак тихо, дури и времето стои.
Сум тука, песна што веќе го почувствува,
сега, кога срцето вечно го слуша.",236,277,513,1729,15.448742866516112,0.0023630252036737,0.0,0.0,0.0,0.4915826916694641
Блаже Конески,Миг,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор, и срцето ќе стигне.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема прашања што срцето не знае,
дури она што срцето уште не знае.
Мене го води срцето, нема граници,
уште едно чекор, и срцето ќе стигне.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,343,579,2071,4.6695756912231445,0.0024065919238633,0.0,0.0,0.0,0.512140691280365
Блаже Конески,СПОМЕН ЗА СЛАВЕЈ,,Сон на Срцето,"Сон на Срцето

Сум тука, веќе сум тука,
песна што тихо го шепа срцето.
Сега, уште ми треба,
да го пронајдам патот што нема.

Пак се враќам, дури до крајот,
да ти кажам што мене го брка.
Нема збор што може да го опише,
но срцето веќе знае.

Срцето уште чека,
да го најде светот што нема.
Пак ќе се врати, дури најпосле,
да ти каже што е вистинито.

Сум тука, веќе сум тука,
песна што тихо го шепа срцето.
Сега, уште ми треба,
да го пронајдам патот што нема.",236,279,515,1812,10.136947631835938,0.0031845499351147,0.0,0.0,0.0,0.598686933517456
Блаже Конески,РЕКИ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште не се раѓа.

Срцето мене го знае, секој ден,
уште еднаш тихо, но силен тон.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема граници на она што дури го допира,
уште една светлина што го осветлува.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.",236,267,503,1618,11.061647415161133,0.0031848938480197,0.0,0.0,0.0,0.617652416229248
Блаже Конески,Ризница,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште не се раѓа.

Срцето мене го знае, секој ден,
уште еднаш тихо, но силно го чека.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема граници на она што дури го допира,
уште една вечер, срцето го чека.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.",236,271,507,1736,10.518406867980955,0.0021046569177111,0.0,0.0,0.0,0.6224251389503479
Блаже Конески,СОН,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за уште ништо, дури и најсилен ветер
нема да го раздели срцето од мене.

Срцето веќе знае, сега го разбира,
што пак ќе се врати на својот пат.
Нема да се плаши од ништо, дури и најголемото прашање
затоа што мене сè уште сум тука.

Сонот на срцето, веќе стана реалност,
сега животот е полноправен и искрен.
Пак ќе се врати времето, дури и тие ќе се вратаат,
но срцето веќе нема да се плени од ништо.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за уште ништо, дури и најсилен ветер
нема да го раздели срцето од мене.",236,385,621,2607,9.980048179626465,0.0024999218811029,0.0,0.0,0.0,0.5617655515670776
Блаже Конески,ЗА НЕПОЗНАТАТА - ТРЕПЕТ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум тука за да остане.
Срцето пее, пак сонува,
и нема да се успине.

Срцето веќе знае, сега разбира,
пак ќе се врати, уште еднаш го чека.
Сонот на срцето, сум тука за да го живее,
дури до крајот, секој ден, секоја вечер.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,330,566,2029,11.1279296875,0.0050893222862424,0.0,0.0,0.0,0.653424859046936
Блаже Конески,Езеро,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум во него,
пак тихо, но силно, срцето го слуша.

Сон на срцето, веќе стана реалност,
сега тие се единствени во оваа песна.
Нема потреба од зборови, дури тихо,
уште една нит и срцето ќе се разбере.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,316,552,2029,11.183309555053713,0.0032314274212314,0.0,0.0,0.0,0.6271792650222778
Блаже Конески,Мајска ноќ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и уште еднаш,
за да ти кажам колку мене ти си важен.

Срцето веќе знае, сега ти си близу,
пак ќе го земам овој чекор, нема огледување.
Дури и во најтемниот час, уште еднаш,
мене ти си светлината што мене го осветлува.

Сум тука, песна што веќе ти го докажа,
сега, колку ти си длабоко вкоренета во срцето.
Пак ќе ти пишувам, нема ни да се раздели,
затоа што дури и уште еднаш, ти си мојот свет.",236,304,540,1996,21.479692459106445,0.0030711466649443,0.0,0.0,0.0,0.5775505900382996
Блаже Конески,ДЕТЕ ЗАСПАНО КРАЈ ЕЗЕРО,,Сон на Срцето,"Сон на Срцето

Сум тука, песна, што веќе ти ја донесох,
сега, кога светот тихо почина во ноќ.
Пак се вратив, нема уште што да се чека,
дури до срцето, каде што сè ми текне.

Мене го знаеш, срце, ти си мојот рај,
пак се вратив, уште еднаш да те погледам.
Нема граници, туку само ти и јас,
дури до крајот, каде што љубовта се раѓа.

Сум тука, песна, што веќе ти ја донесох,
сега, кога светот тихо почина во ноќ.
Пак се вратив, нема уште што да се чека,
дури до срцето, каде што сè ми текне.",236,284,520,1787,10.372312545776367,0.0035647891461596,0.0,0.0,0.0,0.5328412055969238
Блаже Конески,Куманово,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го терати срцето да го песнува,
уште еднаш, уште една песна за него.
Сум тука, дури и ако нема звуци,
сега, кога срцето пак тихо го слуша.

Срцето, срцето, тука сум јас,
песна што веќе го почувствува.
Нема граници, дури и ако е тихо,
сега, кога срцето пак тихо го слуша.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор, но срцето уште знае,
дури и ако сум само сенка во него.",236,337,573,2015,8.682703018188477,0.003016015736476,0.0,0.0,0.0,0.7306894063949585
Блаже Конески,Татковина,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе почна,
Сега звучам во тишината,
Пак се враќам, нема крај на оваа путка,
Дури и срцето ми се шета.

Мене слушаш, уште не стигнував,
Сега сум тука, веќе сум навивав,
Пак ќе ти ги кажам тишините на срцето,
Нема збор што може да го исчисти.

Дури и во најтемниот час,
Сум тука, песна што веќе го знаеш,
Сега тие звуци пак ќе звучнат,
Мене слушај, уште не го знаеш крајот.

Срцето ми веќе го знае,
Сега тие ритми сега веќе ти ги знаеш,
Пак ќе ти ги пеам тие стари песни,
Нема потреба да ти ги споменувам.

Дури и ако нема зборови,
Сум тука, песна што веќе ти е блиску,
Сега тие спомени пак ќе се вратаат,
Мене слушај, уште не го видуваш крајот.

Срцето веќе е подготвено,
Сега тие звукови веќе ти се познати,
Пак ќе ти ги испричам тие стари приказни,
Нема потреба да ти ги споменувам.

Дури и ако уште не е доволно,
Сум тука, песна што веќе ти е блиску,
Сега тие спомени сега веќе ти се блиски,
Мене слушај, уште тие ги чекаат краевите.",236,573,809,3392,9.03310203552246,0.0019465976950841,0.0,0.0,0.0,0.755233883857727
Блаже Конески,КАФЕЗ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и најизразити,
уште ниту еднаш срцето го доживеа вака.

Сум јас, она што мене го води во овој свет,
песна која веќе стана дел од срцето,
сега, кога дури и најсилен ветер нема да го помине.
Пак ќе се врати, уште еднаш ќе го најде своето прашање.

Срцето нема да се откаже, туку ќе продолжи,
мене ќе следи, уште еднаш ќе го освои светот.
Сум тука, песна што веќе стана непобедлива,
сега, кога срцето пак го пронајде своето место.",236,322,558,2162,16.807668685913086,0.0025025099493273,0.0,0.0,0.0,0.5819969177246094
Блаже Конески,СТАРАТА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо говори.
Нема збор што може да го изрази,
дури срцето на мене уште чека.

Срцето, уште го бара својот звук,
пак се враќа во тишината,
нема звук што го исполнува,
дури срцето мене го знае.

Сум тука, песна што веќе го знае,
сега, кога срцето уште чека.
Нема мир што може да го даде,
дури срцето пак тихо стои.

Сум тука, песна што веќе го чувствува,
сега, кога срцето пак тихо зборува.
Нема сон што може да го исполни,
дури срцето мене уште го знае.",236,305,541,1968,9.250593185424805,0.0031271763733111,0.0,0.0,0.0,0.6868129968643188
Блаже Конески,2.,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште не се раѓа.

Срцето мене го знае, секој ден,
уште еднаш тихо, но силно го чека.
Сум тука, веќе сум дел од него,
сега, пак го ослободува срцето.

Нема потреба од зборови големи,
дури она што тихо го исполнува.
Сум тука, песна што веќе го почувствува,
сега, пак тихо го ослободува срцето.",236,259,495,1717,17.242517471313477,0.0018762907312288,0.0,0.0,0.0,0.5716569423675537
Блаже Конески,НОЖ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо говори.
Нема збор што може да го изрази,
дури срцето ми мисли дека знае.

Мене уште ми треба да го пронајдам,
но сега сум тука, во овој миг.
Пак се враќам, уште еднаш да ти кажам,
дека срцето нема да се откаже.

Тука, во овој миг, срцето веќе знае,
нема потреба од повеќе зборови,
дури и ако сум уште само дел од песната,
сега сум тука, целосно во тебе.",236,251,487,1761,23.348249435424805,0.0064283782638831,0.0,0.0,0.0,0.5654202103614807
Блаже Конески,ПОЛНОЌ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и веќе сум во тишината.
Срцето пее, дури и кога нема звуци,
пак се враќа во светлината на сон.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и веќе сум во тишината.
Срцето пее, дури и кога нема звуци,
пак се враќа во светлината на сон.",236,333,569,1961,6.272149085998535,0.0024522402876134,0.0,0.0,0.0,0.6403022408485413
Блаже Конески,ПЕСНА ЗА ЖИВОТОТ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум тука за да остане.
Срцето пее, пак сонува,
и веќе сум дел од него.

Сега сум тука, срцето веќе не чека,
пак го гледа светот со нови очи.
Нема прашања, само дури и тишина,
уште една вечер и срцето ќе пронајде.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,327,563,2015,11.657453536987305,0.0021374149088026,0.0,0.0,0.0,0.5915788412094116
Блаже Конески,РЕКА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор, и веќе сум тука.
Срцето пее, пак сонува,
нема крај на овие чувства.

Срцето веќе го знае,
сега веќе сум тука,
пак ќе се врати,
уште вечно ќе трае.",236,222,458,1565,23.22471237182617,0.0034676569613237,0.0,0.0,0.0,0.5794697403907776
Блаже Конески,МОЛИТВА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и уште еднаш,
за да ти кажам колку мене ти си важен.

Срцето веќе знае, сега ти си близу,
пак ќе се врати, но нема потреба.
Дури и најсилен ветер нема да го раздели,
уште еднаш знам, дека срцето ми е со тебе.",236,203,439,1406,31.58514213562012,0.0033073068802646,0.0,0.0,0.0,0.7650536298751831
Блаже Конески,ПОСЛОВИЦА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и сум тука за да остане.
Срцето пее, пак сонува,
и веќе знам дека никогаш нема да ти отпадне.

Срцето е мојот свет, нема друго,
дури она што уште го чека.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.",236,258,494,1641,15.87578582763672,0.0033334218165712,0.0,0.0,0.0,0.582798421382904
Блаже Конески,Спомен по многу години,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште не се раѓа.

Срцето мене го знае, секој ден,
уште еднаш го повикува светот да се слуша.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема граници на она што дури го допира,
уште една вечер, срцето го чека.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Пак веќе сонуваме, уште една ноќ,
срцето мене го знае, уште една верба.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.",236,354,590,2081,8.20401382446289,0.006578838716925,0.0,0.0,0.0,0.4844273328781128
Блаже Конески,МРАЗ,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак го пронајде своето место.
Нема потреба за зборови, дури и уште еднаш,
за да ти кажам колку мене ти си важен.

Срцето веќе знае, сега ти си близу,
пак ќе се врати, но нема потреба.
Дури и најсилен ветер нема да го раздели,
уште еднаш знам, дека срцето е непоколебливо.

Сум тука, песна што веќе ти е верна,
сега, дури и во најтемниот час.
Пак ќе се врати светлината, нема да ја изгубиме,
уште еднаш знам, дека срцето е наша сила.",236,286,522,1933,17.766260147094727,0.0025032242361319,0.0,0.0,0.0,0.5987460613250732
Блаже Конески,ИКОНА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што уште го чека.

Мене го води срцето, неговото прашање,
уште го барам звукот, уште го чекам миг.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Нема граници на она што срцето сака,
дури до крајот, уште го чека.
Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.

Мене го води срцето, неговото прашање,
уште го барам звукот, уште го чекам миг.",236,319,555,1940,6.777992248535156,0.0018239962478358,0.0,0.0,0.0,0.6542090177536011
Блаже Конески,УРНАТИНА,,Сон на Срцето,"Сон на Срцето

no_song_found",236,318,554,2224,512.4035034179688,0.0,0.0,0.0,0.0,0.45565301179885864
Блаже Конески,КРУША ДИВЈАЧКА,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе почна,
Сега звучам во тишината,
Пак се враќам, нема крај на оваа путка,
Дури и срцето ми се шета.

Мене слушаш, уште не стигнував,
Сега тие зборови веќе го знаат,
Пак ти ги пеам, нема ни што да се губи,
Дури и тие звуци се враќаат.

Срцето ми сонува, песна што веќе,
Сега тие зборови веќе го знаат,
Пак тие звукови, уште не умреа,
Сега сум тука, нема крај на ова.

Дури и срцето ми се шета,
Мене слушаш, уште не стигнував,
Пак се враќам, сега звучам во тишината,
Сум тука, песна што веќе почна.",236,326,562,2091,11.717195510864258,0.0021304928614074,0.0,0.0,0.0,0.4931158423423767
Блаже Конески,РАЗГОВОР,,Сон на Срцето,"Сон на Срцето

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.

Мене го води срцето, нема граници,
уште едно чекор и веќе сум тука.
Срцето пее, пак сонува,
нема граници на она што сака.

Срцето веќе знае, сега го разбира,
пак сонува во тишината,
нема прашања, дури само љубов.
Мене го води срцето, уште една песна.

Сум тука, песна што веќе го почувствува,
сега, кога срцето пак тихо го слуша.
Нема збор што може да го изрази,
дури она што срцето уште не знае.",236,317,553,2007,10.236048698425291,0.0075574902890233,0.0,0.0,0.0,0.4881074130535126
