author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l
Кочо Рацин,Печал,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои изразуваат количина
Интерпункциски симболи
Броеви",Гледањето на светот,"Гледањето на светот

Во листот што се родил,
животот се искрил.
Тој му зборува на човекот,
за патот што го впил.

Под гробот, во земјава,
души починат слободни.
Гради се кријат под коста,
но во нив, срцата се бодри.

Денови се бројат, без да излегат,
во срцето, стрепка се крие.
Некаде има, некаде нема,
врвот на животот, ни на што не се дие.

Над животот се лее душата,
грабајќи ја сета светлина,
Творецот внесува твојата сила,
низ тебе, каде што домува.

Има толку многу што може да се види,
ако сакаш очите да ги отвориш.
Потребите се јасни, почнувајќи од тебе,
светот ќе те научи да живееш, а не само да дишиш.

Животот е кус, ама исполнет со сјај,
ако се најдеш на правиот крај.
Помни дека времето е благосклоно,
и не дозволувај да помине непрепознатливо.

Во близина, религијата те води,
низ културата, растеш и се образуваш.
Во сегашноста, каде што се наоѓаш,
најди смисла, во она што делуваш.

Ова е твојата песна,
твоето охрабрување, твојот излез.
Исполни ја со сите твои желби,
и нека се роди новиот теб.",1403,491,1894,5695,26.01134490966797,0.0039837792050442,0.0,0.0,0
Кочо Рацин,Селска мака,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со работа
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тагата на менливото време,"Тагата на менливото време

Листовите се одвргнати,
копнејќи за загубеното минато.
Човекот се бори, крвари,
но над гробот на животот
нема да има победи.

Темнеејќи, грудите болат,
харзено го губејќи денот.
Мамејќи далечен блесок,
пустото срце жедно чека
да биде напоено со некогаш
сторени грешки.

Немањето на дом, на мир,
таквата сурова и темна маска
на реалноста, нелажани,
ја кинат душата, бришат
трагите на животот - кој е
само сеќавање на што било.

Тука, во меѓувреме на бавно
течните дни, само сенките на
минатото остануваат -
мртви огнови на некогашни
средби, долги разговори,
изгубен во времето и празнината
што доаѓа со завршокот.",763,318,1081,3957,48.68930816650391,0.0029216695605286,0.0,0.0,0
Кочо Рацин,Утрото над нас,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Листови што паѓаат,"Листови што паѓаат

Фигуративен јазик во ритам на тага,
долги реченици, машки гласови што одекнуваат.
Негативни емоции, сенки што се движат,
аудитивна перцепција на шумот што замира.

Над гробовите листови паѓаат,
животот во миговите застанал.
Човекот стои слеп пред времето,
срцето празно, солзите не тeчат.

Во гради што копнеат за допир,
нема, само нема, а жал без конец.
Над денови што поминаа, тивок шепот,
во чиј одекот се крие измама на животот.

Темнина над светот што ја гледа,
рацете што го бранат од пропаста.
Ножот на смртта го реже животот,
оставајќи само неми погледи и тивки солзи.

На остатоците од вчерашниот ден,
новиот денови се раѓа, сам, самчест.
Листови што паѓаат, земјата што ги прима,
во нејзините гради судбината се кријат.",2011,366,2377,5188,38.95737075805664,0.0028786118751274,0.0,0.0,0
Кочо Рацин,Татунчо,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Зборови поврзани со меморија
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Броеви",Листот на животот,"Листот на животот

Листот шушка, животот се клика,
Човек што стоите гол пред гробот,
Ноќта ни гради крене над главата,
Слушни го шумот на плачливиот ветар.

Тој што над нас владее, Нашиот дом,
Внатре ни грее топлина, љубов и надеж,
Додека траат овие кратки денови,
Нека ни свети со своето срце.

Гледај ги зборовите, ете ги на листот,
Нишати се, шепоти меморија.
Љубезно и мило, нека ни оживеат емоциите,
Да го чувствуваме големиот дом.

Од раѓањето до утрината смрт,
Многу има да се види во овој културен поглед,
Минатото нека шепоти, идното нека нè води,
Секунда по секунда, ова е нашето време.

Точка, две точки, точка извик!
Нумери ги делата, нумери ги годините,
Еден по еден, како листови што паѓаат,
Животот тече, а ние чекаме - еве го овде.",960,380,1340,4432,40.06714630126953,0.0031690818745485,0.0,0.0,0
Кочо Рацин,Елегии за тебе,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со внимание
Зборови поврзани со љубопитност
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат мажи
Интерпункциски симболи
Оксфордска запирка",Листот на времето,"Листот на времето

Во вртлогот на денови што брзо одминуваат,
еден усамен лист се бори да остане.
Тргнува по патот на животот, но гордоста негова
пред неизбежната провала не смее да клекне.

Во редиците што се гомилаат, тој стои насамо,
немајќи сили повеќе да ја извојува борбата.
Но, таму, во далечината, нов ветер подува,
со надеж дека некогаш тој ќе го носи лист тој стара.

Та, нека биде она што времето го сака,
тој ќе чека мирно, во тишината своја,
да дојде денот кога ќе биде зграбен и поклетнат
во вечноста на мртвите, со нивниот глас да споја.

Сеќавањата, лист по лист, ќе ги спушта тивко,
ширејќи ја мудроста што ја содржат низ годините.
А тогаш, кога оnoj ќе го однесе во гроб,
тој ќе знае дека со достоинство го живеа животот свој.",1003,375,1378,5006,36.72783660888672,9.746426501891434e-05,0.0,0.0,0.0
Гане Тодоровски,Песна што треба да ја напишам,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Антисоцијално однесување
Морализирање
Зборови за комуникација
Увид
Неутрален тон
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со пари
Зборови поврзани со политика
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Речено од прв поглед,"Речено од прв поглед

Одиме низ Скопје, уште сум тргнал прв,
Гледам делчев стои, поет и биди бил.
Сум низ време сегашно, зборот што го рев,
Антисоцијал, делиш за пари што купил.

Политиката ни ставаат, работиме за статус,
Раз'орано внатре, убава е машка маска.
Морализирај, пари, машки глас, фрагмент ласт,
Фигуративен јазик, експлодира во таска.

Увид дај ми, низ долга реченица в лице,
Комуникацијата спира, нема извор живот.
Неутрален тон, тажен, зборови за смрт ни цице,
Време минува, секој ден е нов излет.

Одиме, одиме, низ животот што сега,
Решимо ли, знакот знае ли да каже?
Ништо не ни е ново, поезија што сега,
Живееме ли, умираме ли, ништо не одмаже.",696,355,1051,3918,50.379638671875,0.0029577175068398,0.0,0.0,0
Гане Тодоровски,Чекајќи ја Медеја,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Крај на одење,"Крај на одење

Низ времето, како птица во лет,
тргнав да одам, да трагам за сет,
дојдов до крај на направените чекори,
завеаните патишта на спомените скори.

Сега останав на врвот, со поглед во иднина,
фрагмент од минатото ја црта судбината.
Скопје, Делчев, сите се дел од душата моја,
во нив слика на културата и историја е својта.

Собрана тага во зборови тече,
негативни чувства нов поредок нè вчекви.
Но, просоцијалниот збор преку врвот да сјае,
со поет-умот да ја збогати идеалната крај.

Меморијата бели ноќите, пред иднината да прогласи,
миг на увидот над животот да ме обцрни и да се загласи.
Текот на времето, во потрага за ново се пее,
бидејќи поетот, со творештво, над сè да превее.",723,335,1058,4274,56.96415710449219,0.0040293631117678,0.0,0.0,0
Гане Тодоровски,Обична песна,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Антисоцијално однесување
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Одиме низ времето,"Одиме низ времето

Одиме низ времето,
уште ни е првиот чекор,
низ сенки и светлост,
минато, сегашност, иднина што чека.

Срцето стрелка кон далечини,
неизбежно премин што тргна,
ветрот на промените брза,
а ние сме поети што одат напред.

Скопје, Делчев, биди во нас,
сум тргнал, мој другар, со тебе,
да пишуваме нова историја,
да го оставиме минатото зад нас.

Исткаени сме од времето,
негови поданици, негови жртви,
но ќе се борите, ќе крикнеме,
против злото, против одминот.

Ќе трчаме по секунди, часови, денови,
и ќе впишеме нови зборови,
ќе пишуваме песни за иднината,
во времето што ни припаѓа.",667,317,984,4000,37.18428421020508,0.0076370322089908,0.0,0.0,0
Гане Тодоровски,Гоце Делчев,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Зборови кои означуваат мажи
Интерпункциски симболи
Оксфордска запирка
Броеви",Низ сеќавање,"Низ сеќавање

Одиме низ сеќавања,
прв пат кога тргнавме.
Скопје, Делчев, уште морам,
низ меморијата одиме.

Тажен глас, во срцето одекнува,
копнеж за време минато.
Сум поет, со зборови одамна,
сонува за време што ја следи.

Биди таму, низ очите,
со мојот поглед да бидеш.
Делчев е со нас, секогаш,
поетот со нас ќе биде.

Време што минува, стотина,
сеќавањата ќе останат.
Низ чувствата што ги носиме,
Скопје, Делчев ќе останат.",830,251,1081,3183,32.4724235534668,9.15379269113836e-05,0.0,0.0,0
Гане Тодоровски,Еден човек,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Говор за постигнување
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Одинковец,"Одинковец

Тргнал од Скопје и се вратил пак,
трагите негови по пат се видливи сé.
На нив собрал зборови, мили исказ и вест,
што со нов здив ги предал на поетот среќен, врв на ред.

Низ осамени патишта оди поет, по себе фрла
искри што со свеж изглед го зафатуваат јутрото.
Со прв чекор пореди стихови, ги фрла низ секој зрак,
овојпат иде сам, го тера сета внатрешност таму да го вози.

Во него гори љубов за мајчин град и земја,
во секој глас и звук го сознава она што е. 
Над сé, тој биди поет со што е тој сам,
не бара слава, туку да достигне далечина, не ќе запре.

Брзо напред, без возврат иде овој поет,
со своите зборови врзан е за секој момент што го живее.
Низ очите негови и зборовите зрачи
сета чедост, милина и скромност што опоменува задоволен тој да биде.",746,377,1123,4750,76.46054077148438,0.0042332816302611,0.0,0.0,0
Гане Тодоровски,Делнично будење на градот,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Антисоцијално однесување
Зборови за комуникација
Негативна емоција
Негативен тон
Зборови поврзани со работа
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат мажи
Интерпункциски симболи
Броеви",Бегај со мене,"Бегај со мене

Одиме низ улиците на Скопје,
Сенката на Делчев ни трчка по пети.
Тргнал сум прв, оставајќи те да следиш,
Твоите зборови уште одекнуваат низ мене.

Биди поет, викаш, исткај ги чувствата во стихови,
Што ми остава да сторам освен да одам напред?
Низ овој маж, низ овие улици, низ оваа тага,
Скопје ме гледа и ме праша: Што уште чекаш?

Одиме уште малку, секунда по секунда,
Времето трчка, но ние сме посилни од него.
Сум тука, ти си тука, и заедно ќе одиме напред,
Без да се свртиме назад, оставајќи ги зад нас.

Бегај со мене, каде и да одиш, јас ќе те следам,
Низ улиците, низ зборовите, низ неизвесноста.
Бидејќи знам, колку и да се плашам,
Со тебе нема ништо што не можам да победам.",724,380,1104,5048,27.66586875915528,0.0024803131368431,0.0,0.0,0
Гане Тодоровски,Ноќ без интерпункција,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови кои изразуваат замор
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време",Низ спомените,"Низ спомените

Во ноќта на грижи и тага,
одиме низ спомени стари,
преродени од времен меѓулаг,
дрхтат како прашини на ветар жари.

Низ тие слики што уште ни остануваат,
скршени како фрагменти од реченица,
ветровите од минатото танцуваат,
носејќи Скопје, Делчев и душина ранична.

Појдов прв по тој чекор радосен,
но вкусот на среќата беше премногу горчлив,
во очите ми светка немир анксиозен,
а во срцето - болка што натежнува како грмотевица.

Ја губам перцепцијата за она што некогаш беше,
потребен ми е поет да ме врати во утревото,
да ме исцели од замор што ме души и пече,
да се избавам од тага што зема сè и го оставја себеси.

Животот сега е негатив, полн со недостаток,
не можам да ја пронајдам мојата среќа,
ја барам, но таа нигде не се појавува,
само тишина и очај што ме измачуваат без утеха.

Дали ќе успеам да ја пронајдам својата надеж?
Дали ќе успеам да го пронајдам својот мир?
Дедо, јас пак те барам во сеќавањата,
дали ќе успеам да го слушна твојот мудар збор и да се смирам?",1485,490,1975,6382,32.94937896728516,0.0032629631939481,0.0,0.0,0
Гане Тодоровски,Недостижна,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Сексуална содржина
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Повици низ времето,"Повици низ времето

Одиме низ овој живот, секој со свој пат,
Во трка со времето, што ни одлетува брзо.
Жртвувани сенки, тргнале без глас,
Оставајќи дирки, во вечното чудо.

Скопје ни е прв, во срцата поет,
Гоце Делчев нè води, со чекор што бодри.
Биди ти, тогаш и сега, и она што ќе дојде,
Жената и мажот, новиот свет да го создаат.

Сум тука, сред ова време бегливо,
Сенките што го красат, што го полнат просторот.
Љубовта е тука, во секој миг свеж,
Одекнува низ просторот, дар за оние што сакаат.

Тргни, брзај, откривај, низ уништеното име,
Дај му нов живот, ново значење, ново чувство.
Време е, време е, да се роди ново,
Време е да се пишува, поезија што нè води.",709,351,1060,4715,40.19017791748047,0.0058087737119418,0.0,0.0,0
Гане Тодоровски,Нашинска,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со култура
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Патот на поетот,"Патот на поетот

Одиме низ животот, уште
тргнал сум првпат, сум поет.
Скопје ни е дом, Делчев нè води,
биди, поете, љубезен е твојот збор.

Во позитивен тон, гледам
преку визуелната перцепција
како минливостa на времето
ја претвора секоја сегашност
во културно богатство.

Пред нас се отвора патот,
исполнет со просоцијално однесување,
фрагменти од реченици
што зборуваат за комуникација
и позитивни емоции.

Чекоревме низ Скопје,
пеејќи ја нашата песна,
користејќи го фигуративниот јазик,
бидувајќи љубезни еден кон друг.

Патот на поетот продолжува,
во сегашноста, со радост и надеж.",673,304,977,3821,41.69679260253906,0.0047260308647381,0.0,0.0,0.0
Гане Тодоровски,Биографија,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Антисоцијално однесување
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови кои означуваат мажи
Интерпункциски симболи",Калдрмата на Делчев,"Калдрмата на Делчев

По калдрмите на Скопје,
Одиме низ сеќавањата,
Прати ни уште малку време,
Сум тргнал на патот на судбината.

Машки чекори крунишат минатото,
Емоции што влијаат негативно,
Тага што го бои животот црно,
Зборови полни со смрт и болка.

Делчев, предводникот наш,
Тргна прв на ова патување,
Во време на страв и немир,
Остави наследство за ново време.

Биди поет, биди маж,
Виј песни за изгубените души,
Срцата полни со антисоцијално однесување,
Ќе ја најдат утехата едно во друго.",669,260,929,3564,55.50763320922852,0.0029441242789058,0.0,0.0,0
Гане Тодоровски,Сонет,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со љубопитност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Незаписаните збори,"Незаписаните збори

Одиме низ Скопје, незаписани,
низ дождовите од спомени и желби,
над пепелта на тага, тавнообоени.
Тргнал сум првпат низ овој град,
почнувајќи да ја бришам сопствената
траекторија нанесена во меморијата.

Сум таа што ги крие сомнежите,
речиси-молчалива, во овој сиров град.
Прашувам се, поетично, кој прв ќе стигне:
одекот на мислите или зборот изречен?

Чекам, непостојана, да ме одведеш
на места што само ти ги знаеш, да ја чуеш
мојата желба да ми биде поблиску твојата.
Откри ми ги твоите спомени, дали ќе најдат
одмор во мојот загрев што те жели да те брани?

Предајте ја пораката: дека сме сами,
но не сми осамени. Дека стигнав овде,
во твоето Скопје, да те чекам. Дека се обидувам
да го замаглам она што тргнало,
да го заменам со твојот поглед, моја истрага.

Остави ги недореченостите, како трошки
на столот каде ќе се сретнеме. Јас ќе ги соберам,
ќе ги сложам како слики од нас двајца,
сведоштво за срцето што бие, а не знае
каде ќе го однесе следниот здив.",915,500,1415,6255,42.10904312133789,0.0049168201364927,0.0,0.0,0
Гане Тодоровски,Фуснота без повод,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со пари
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Зборови кои изразуваат количина
Зборови кои означуваат сиромаштија
Интерпункциски симболи
Оксфордска запирка
Броеви
Издолжени зборови",Одишка низ времето,"Одишка низ времето

Одиме низ Скопје, низ стари истории
голтаме уште еден чекор по чекор.
Низ дваиседумта сум тргнал први
и рабо'тло наше се менува од век во век.

Сум поет, сум тука, сум токму овде
гледам како Делчев се бори и пада,
биди со мене, скупи мислите своите
и заедно одиме низ кобна тага.

Парите трошиме, трошиме клетви
од уште, од страдања, од секој неуспех.
Гледам во политиката народи се делат
во тивкото мрак на загубената реч.

Културата нашта, наследник на славата
во прав се крие, заборавен од сите.
Од минатото во сегашноста пада
со солзи на тага се борам за нови стални светлини.

Време е да тргнеме, овде нема иднина,
тука нема место за чиста, топла надеж.
Тргнуваме заедно кон денови подобри,
одиме, одиме, занес што плаче, нив ги молиме.",818,377,1195,5766,71.31243896484375,0.000403564310001,0.0,0.0,0
Гане Тодоровски,Молитва,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Морализирање
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Негативен тон
Зборови кои изразуваат потреби
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Броеви",Патот на поетот,"Патот на поетот

Одиме низ живот, уште неоткриен,
Тргнал првиот поет, со душа расцветен.
Скопје го гледа, Делчев го опевал,
Сум јас, поетот, на пат се упатил.

Зборовите течат, како вода низ реки,
Исполнети со моќ, што душата ја реди.
Биди поет, чуј го приговорот на времето,
Изразувај ги потребите, што ги кријат цревата.

Јас сум здружен со религијата,
Со минатото и иднината, ја живеам сегашноста.
Низ рeдовите на интерпункција,
Одиме, 7 броеви ги носиме во душата.

Тргна поетот, во свет неизвестен,
Со фрагменти на реченици, што смисла создаваат.
Долгите искази му ја раскажуваат судбината,
А активниот глас, му ја дава иднината.

Негативните емоции го водат,
Но незгаснатите потреби го насочуваат.
Тргна поетот, со зборовите за комуникација,
Во потрага по надеж, љубов и спасение.",690,407,1097,5299,43.77329254150391,0.0047082115068507,0.0,0.0,0.0
Гане Тодоровски,Скица за првото писмо до Ема Гермова,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Индикатори за моќ
Позитивна емоција
Позитивен тон
Странски зборови
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Патник низ времето,"Патник низ времето

Одиме низ вековите, низ времето што бега,
Стапките оставаме на патот што се мега.
Мириси на минатото, зборови што шепотат,
Сегашното и иднината, кон кои сите тежнеат.

Скопје, Делчев, поет, тргнал прв да крчи пат,
Низ словенските дебри, предводник нам што стал.
Сум поет, сум патник, гледам назад и напред,
Ококорените очи, нови видици ги бед.

Низ Македонија, прекрасна земја моја,
Одам, напред скитам, во себе длабнува нешто.
Биди поет, биди храбар, епска песна да создаваш,
Зашто времињата по нас ќе доаѓаат, а ти да не забораваш.

Одиме заедно, часот е уште рано,
Патот далечен, а сонцето веќе грее рано.
Одиме, одиме, низ патеки незнани,
Поети, патници, храбри и надарени.",912,366,1278,5757,50.60871505737305,0.0026023552948296,0.0,0.0,0
Гане Тодоровски,4ти МАЈ 1903,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Увид
Сè или ништо размислување
Негативна емоција
Лутинa
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Ја градиме утрината,"Ја градиме утрината

Одиме низ земјата, 
а таа се буди, полека стиснувајќи го сонот.
Уште еден чекор, уште еден, 
и ќе ја татнем по леденото срце на ноќта.

Сум тргнал прв, поведувајќи ги девте хоризонти.
Тргнале со мене, ко птици во слепото дрво,
девте прозори на судбината. 

Скопје извира од темнината, крхко и застрашено.
Дими пемзата на Делчев, а јас чекорам напред,
горд и колеблив во исчекување на сонот да се раздвижи.

Биди поет, биди воин, биди носител на зоран оган.
Низ сите пропаѓања те сакам, во секоја твоја илузија.
Одиме, одиме, се искачуваме по оваа утрина.
Илјадници ветришта ни го носат звучењето на променливото.

Одиме, низ темнината метаморфозира новиот почеток.
Одиме, низ меката спирала на потисоците и надежта.
Одиме, и во нас се родува нова снага, нова вродливост.",760,410,1170,5438,39.9417724609375,0.0024554392184085,0.0,0.0,0
Гане Тодоровски,Пречек,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Позитивна емоција
Негативна емоција
Анксиозност
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Поетска одисеја,"Поетска одисеја

Одиме низ ова време, уште чекориме,
Фрагменти од живот, од секој ден се раѓаме.
Сум поет, тргнав прв, нека ме следиш ти,
Во Скопје, каде Делчев сонувал поет да биди.

Таа е со мене, во секој чекор мој,
Сенка што ме следи, ветар што ме вее.
Позитивна емоција, радост што не гасне,
И негативна тага, што во душата ми плаче.

Анксиозноста ме тероризира, притиска,
Но, сегашноста ме држи, меѓу минатото и иднината.
Низ фигуративен јазик, ја гледам таа,
Жена, нежна и силна, што во срцето ми се крие.

Времето лета, не стои, не чека,
Денови, месеци, години, низ нив одиме.
Визуелно ја перципирам, во сите бои вткаена,
Но, неизбежни се и зборовите за смртта, што ја чувствувам.

Сега сум тука, со тебе, мила моја,
Тргнавме низ поетска одисеја. Биди со мене, до крајот,
Одиме, низ непознатото, низ надежите и стравовите,
Но, секогаш заедно, во моето срце заштитена.",839,467,1306,5991,29.14427947998047,0.0044761935454302,0.0,0.0,0
