lemma,lemma_found,distance
кои,клир,0.757028341293335
па,палат,0.9159769415855408
сѐ,обѕре се,1.0416237115859985
сонот,сатинен,0.9191809892654419
кои,клир,0.757028341293335
па,палат,0.9159769415855408
сѐ,обѕре се,1.0416237115859985
сонот,сатинен,0.9191809892654419
кои,клир,0.757028341293335
па,палат,0.9159769415855408
сѐ,обѕре се,1.0416237115859985
сонот,сатинен,0.9191809892654419
кои,клир,0.757028341293335
па,палат,0.9159769415855408
сѐ,обѕре се,1.0416237115859985
сонот,сатинен,0.9191809892654419
кои,клир,0.757028341293335
па,палат,0.9159769415855408
сѐ,обѕре се,1.0416237115859985
сонот,сатинен,0.9191809892654419
кои,клир,0.757028341293335
па,палат,0.9159769415855408
жено,џадија,0.9165542125701904
огин,онегви (се),0.7409670948982239
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
сите,пати се,0.883429765701294
земни,зимнина,0.7346082925796509
седумте,смев,0.9873756170272827
небесата,набутка (се),0.8581256866455078
видов,вдахновувач,0.7888749837875366
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
мојот,мајоритет,0.5524430871009827
семињата,немиење,0.6977885961532593
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
сѐ,обѕре се,1.0416237115859985
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
љубовта,љубоморство,0.8404175043106079
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
беше,будаличиште,1.0195987224578857
сите,пати се,0.883429765701294
ce,царинарник,1.5274791717529297
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
тргнал,угол,0.999335527420044
скопје,спокој,0.6158938407897949
делчев,оверувач,0.9724125862121582
биди,бедствие,0.6715937852859497
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
старо,сатор,0.794802725315094
сите,пати се,0.883429765701294
крви,кивот,0.6710876822471619
бидеме,бедствие,0.774320125579834
